,PLAATS,Woonplaats,Rating,vj,AW,PC,GEMEENTE,PROVINCIE,pc2
1037,Genemuiden,Genemuiden,979,979,91,8280,Zwartewaterland,Overijssel,8280
1038,Genemuiden,Genemuiden,814,814,19,8280,Zwartewaterland,Overijssel,8280
1039,Genemuiden,Genemuiden,931,931,97,8280,Zwartewaterland,Overijssel,8280
1040,Genemuiden,Genemuiden,1104,1104,86,8280,Zwartewaterland,Overijssel,8280
1041,Genemuiden,Genemuiden,733,733,20,8280,Zwartewaterland,Overijssel,8280
1042,Gennep,Gennep,705,682,22,6590,Gennep,Limburg,6590
1043,Gennep,Gennep,1064,1064,7,6590,Gennep,Limburg,6590
1044,Gerkesklooster,Gerkesklooster,538,538,11,9873,Achtkarspelen,Friesland,9873
1045,Gerkesklooster,Gerkesklooster,700,700,58,9873,Achtkarspelen,Friesland,9873
1046,Gerkesklooster,Gerkesklooster,690,690,18,9873,Achtkarspelen,Friesland,9873
1047,Gerkesklooster,Gerkesklooster,901,901,7,9873,Achtkarspelen,Friesland,9873
1048,Gerkesklooster,Gerkesklooster,811,811,56,9873,Achtkarspelen,Friesland,9873
1049,Gerkesklooster,Gerkesklooster,824,824,65,9873,Achtkarspelen,Friesland,9873
1050,Gerkesklooster,Gerkesklooster,824,824,43,9873,Achtkarspelen,Friesland,9873
1051,Gerkesklooster,Gerkesklooster,560,560,27,9873,Achtkarspelen,Friesland,9873
1052,Gersloot,Gersloot,816,816,11,8457,Heerenveen,Friesland,8457
1053,Giessenburg,Giessenburg,1144,1143,342,3380,Giessenlanden,Zuid_Holland,3380
1054,Giessenburg,Giessenburg,715,715,60,3380,Giessenlanden,Zuid_Holland,3380
1055,Gieten,Gieten,1125,1119,219,9460,Aa_en_Hunze,Drenthe,9460
1056,Gieten,Gieten,1158,1162,216,9460,Aa_en_Hunze,Drenthe,9460
1057,Giethoorn,Giethoorn,963,963,7,8355,Steenwijkerland,Overijssel,8355
1058,Goes,Goes,1268,1268,212,4460,Goes,Zeeland,4460
1059,Goes,Goes,804,804,60,4460,Goes,Zeeland,4460
1060,Goes,Goes,1380,1379,644,4460,Goes,Zeeland,4460
1061,Goes,Goes,1218,1218,233,4460,Goes,Zeeland,4460
1062,Goirle,Goirle,1136,1137,504,5050,Goirle,Noord_Brabant,5050
1063,Goirle,Goirle,995,995,181,5050,Goirle,Noord_Brabant,5050
1064,Goirle,Goirle,1201,1201,385,5050,Goirle,Noord_Brabant,5050
1065,Goor,Goor,758,758,39,7470,Hof_Van_Twente,Overijssel,7470
1066,Goor,Goor,787,787,66,7470,Hof_Van_Twente,Overijssel,7470
1067,Gorinchem,Gorinchem,1288,1279,514,4200,Gorinchem,Zuid_Holland,4200
1068,Gorinchem,Gorinchem,926,930,223,4200,Gorinchem,Zuid_Holland,4200
1069,Gorinchem,Gorinchem,668,675,112,4200,Gorinchem,Zuid_Holland,4200
1070,Gorinchem,Gorinchem,659,659,22,4200,Gorinchem,Zuid_Holland,4200
1071,Gorinchem,Gorinchem,872,872,169,4200,Gorinchem,Zuid_Holland,4200
1072,Gorinchem,Gorinchem,666,666,49,4200,Gorinchem,Zuid_Holland,4200
1073,Gorinchem,Gorinchem,1336,1336,310,4200,Gorinchem,Zuid_Holland,4200
1074,Gorinchem,Gorinchem,1013,1019,95,4200,Gorinchem,Zuid_Holland,4200
1075,Gorinchem,Gorinchem,919,916,72,4200,Gorinchem,Zuid_Holland,4200
1076,Gorinchem,Gorinchem,948,948,8,4200,Gorinchem,Zuid_Holland,4200
1077,Gorinchem,Gorinchem,1062,1062,313,4200,Gorinchem,Zuid_Holland,4200
1078,Gorredijk,Gorredijk,343,343,10,8400,Opsterland,Friesland,8400
1079,Gorredijk,Gorredijk,1337,1336,535,8400,Opsterland,Friesland,8400
1080,Gorredijk,Gorredijk,1040,1046,379,8400,Opsterland,Friesland,8400
1081,Gorredijk,Gorredijk,346,346,6,8400,Opsterland,Friesland,8400
1082,Gorredijk,Gorredijk,905,905,79,8400,Opsterland,Friesland,8400
1083,Gorredijk,Gorredijk,1136,1133,331,8400,Opsterland,Friesland,8400
1084,Gorssel,Gorssel,938,938,126,7213,Lochem,Gelderland,7213
1085,Gorssel,Gorssel,553,555,47,7213,Lochem,Gelderland,7213
1086,Gorssel,Gorssel,667,664,53,7213,Lochem,Gelderland,7213
1087,Gouda,Gouda,1044,1044,133,2800,Gouda,Zuid_Holland,2800
1088,Gouda,Gouda,734,666,8,2800,Gouda,Zuid_Holland,2800
1089,Gouda,Gouda,755,763,48,2800,Gouda,Zuid_Holland,2800
1090,Gouda,Gouda,750,757,215,2800,Gouda,Zuid_Holland,2800
1091,Gouda,Gouda,1057,1057,43,2800,Gouda,Zuid_Holland,2800
1092,Gouda,Gouda,785,785,140,2800,Gouda,Zuid_Holland,2800
1093,Gouda,Gouda,1106,1106,334,2800,Gouda,Zuid_Holland,2800
1094,Gouda,Gouda,1059,1052,181,2800,Gouda,Zuid_Holland,2800
1095,Gouda,Gouda,1346,1342,548,2800,Gouda,Zuid_Holland,2800
1096,Gouderak,Gouderak,989,1010,423,2830,Ouderkerk,Zuid_Holland,2830
1097,Gouderak,Gouderak,1084,1085,180,2830,Ouderkerk,Zuid_Holland,2830
1098,Goudriaan,Goudriaan,781,781,65,2977,Graafstroom,Zuid_Holland,2977
1099,Goudriaan,Goudriaan,1034,1039,114,2977,Graafstroom,Zuid_Holland,2977
1100,Goutum,Goutum,1508,1505,434,9084,Leeuwarden,Friesland,9084
1101,Gramsbergen,Gramsbergen,1035,1037,396,7783,Hardenberg,Overijssel,7783
1102,Gramsbergen,Gramsbergen,1176,1176,387,7783,Hardenberg,Overijssel,7783
1103,Gramsbergen,Gramsbergen,908,902,123,7783,Hardenberg,Overijssel,7783
1104,Grave,Grave,796,796,40,5360,Grave,Noord_Brabant,5360
1105,Grijpskerk,Grijpskerk,1045,1040,518,9843,Zuidhorn,Groningen,9843
1106,Grijpskerke,Grijpskerke,786,786,36,4364,Veere,Zeeland,4364
1107,Grijpskerke,Grijpskerke,1040,1040,166,4364,Veere,Zeeland,4364
1108,Groenlo,Groenlo,454,456,70,7140,Groenlo,Gelderland,7140
1109,Groesbeek,Groesbeek,685,685,20,6560,Groesbeek,Gelderland,6560
1110,Groesbeek,Groesbeek,910,910,141,6560,Groesbeek,Gelderland,6560
1111,Groesbeek,Groesbeek,898,898,24,6560,Groesbeek,Gelderland,6560
1112,Groesbeek,Groesbeek,940,940,118,6560,Groesbeek,Gelderland,6560
1113,Groesbeek,Groesbeek,1055,1055,154,6560,Groesbeek,Gelderland,6560
1114,Groesbeek,Groesbeek,754,754,31,6560,Groesbeek,Gelderland,6560
1115,Groesbeek,Groesbeek,1127,1127,180,6560,Groesbeek,Gelderland,6560
1116,Groesbeek,Groesbeek,1056,1056,135,6560,Groesbeek,Gelderland,6560
1117,Groesbeek,Groesbeek,1003,1003,115,6560,Groesbeek,Gelderland,6560
1118,Groesbeek,Groesbeek,878,878,86,6560,Groesbeek,Gelderland,6560
1119,Groesbeek,Groesbeek,526,526,13,6560,Groesbeek,Gelderland,6560
1120,Groesbeek,Groesbeek,951,945,52,6560,Groesbeek,Gelderland,6560
1121,Groningen,Groningen,778,729,35,9700,Groningen,Groningen,9700
1122,Groningen,Groningen,1059,1052,595,9700,Groningen,Groningen,9700
1123,Groningen,Groningen,1340,1334,612,9700,Groningen,Groningen,9700
1124,Groningen,Groningen,1091,1089,321,9700,Groningen,Groningen,9700
1125,Groningen,Groningen,1292,1295,468,9700,Groningen,Groningen,9700
1126,Groningen,Groningen,1044,1044,92,9700,Groningen,Groningen,9700
1127,Groningen,Groningen,1530,1532,836,9700,Groningen,Groningen,9700
1128,Groningen,Groningen,839,839,85,9700,Groningen,Groningen,9700
1129,Groningen,Groningen,981,981,58,9700,Groningen,Groningen,9700
1130,Groningen,Groningen,1159,1159,191,9700,Groningen,Groningen,9700
1131,Groningen,Groningen,980,977,293,9700,Groningen,Groningen,9700
1132,Groningen,Groningen,808,808,148,9700,Groningen,Groningen,9700
1133,Groningen,Groningen,1223,1223,611,9700,Groningen,Groningen,9700
1134,Groningen,Groningen,1310,1310,125,9700,Groningen,Groningen,9700
1135,Groningen,Groningen,1405,1391,283,9700,Groningen,Groningen,9700
1136,Groningen,Groningen,1013,1028,615,9700,Groningen,Groningen,9700
1137,Groningen,Groningen,707,702,53,9700,Groningen,Groningen,9700
1138,Groningen,Groningen,689,683,207,9700,Groningen,Groningen,9700
1139,Groningen,Groningen,969,940,143,9700,Groningen,Groningen,9700
1140,Groningen,Groningen,1176,1176,13,9700,Groningen,Groningen,9700
1141,Groningen,Groningen,756,739,432,9700,Groningen,Groningen,9700
1142,Groningen,Groningen,1149,1149,127,9700,Groningen,Groningen,9700
1143,Groningen,Groningen,965,973,27,9700,Groningen,Groningen,9700
1144,Groningen,Groningen,1219,1222,498,9700,Groningen,Groningen,9700
1145,Groningen,Groningen,1495,1492,713,9700,Groningen,Groningen,9700
1146,Groningen,Groningen,1232,1217,424,9700,Groningen,Groningen,9700
1147,Groningen,Groningen,1368,1362,442,9700,Groningen,Groningen,9700
1148,Groningen,Groningen,982,989,240,9700,Groningen,Groningen,9700
1149,Groningen,Groningen,987,987,142,9700,Groningen,Groningen,9700
1150,Groningen,Groningen,762,778,22,9700,Groningen,Groningen,9700
1151,Groningen,Groningen,1290,1290,223,9700,Groningen,Groningen,9700
1152,Groningen,Groningen,1156,1162,266,9700,Groningen,Groningen,9700
1153,Groningen,Groningen,1152,1158,430,9700,Groningen,Groningen,9700
1154,Groningen,Groningen,1381,1381,259,9700,Groningen,Groningen,9700
1155,Groningen,Groningen,929,922,240,9700,Groningen,Groningen,9700
1156,Groningen,Groningen,1119,1119,203,9700,Groningen,Groningen,9700
1157,Groningen,Groningen,638,638,52,9700,Groningen,Groningen,9700
1158,Groningen,Groningen,1569,1588,712,9700,Groningen,Groningen,9700
1159,Groningen,Groningen,871,860,230,9700,Groningen,Groningen,9700
1160,Groningen,Groningen,1328,1349,426,9700,Groningen,Groningen,9700
1161,Groningen,Groningen,1267,1268,299,9700,Groningen,Groningen,9700
1162,Groningen,Groningen,1133,1133,191,9700,Groningen,Groningen,9700
1163,Groningen,Groningen,1447,1443,682,9700,Groningen,Groningen,9700
1164,Groningen,Groningen,1063,1063,14,9700,Groningen,Groningen,9700
1165,Groningen,Groningen,829,828,78,9700,Groningen,Groningen,9700
1166,Groningen,Groningen,1254,1258,728,9700,Groningen,Groningen,9700
1167,Groningen,Groningen,1377,1371,376,9700,Groningen,Groningen,9700
1168,Groningen,Groningen,779,781,68,9700,Groningen,Groningen,9700
1169,Groot_Ammers,Groot_Ammers,1077,1077,43,2964,Liesveld,Zuid_Holland,2964
1170,Grou,Grou,605,609,60,9000,Boarnsterhim,Friesland,9000
1171,Grou,Grou,943,943,47,9000,Boarnsterhim,Friesland,9000
1172,Grou,Grou,787,787,44,9000,Boarnsterhim,Friesland,9000
1173,Grou,Grou,957,952,144,9000,Boarnsterhim,Friesland,9000
1174,Grou,Grou,913,913,134,9000,Boarnsterhim,Friesland,9000
1175,Grou,Grou,1124,1124,232,9000,Boarnsterhim,Friesland,9000
1176,Haaksbergen,Haaksbergen,1214,1210,362,7480,Haaksbergen,Overijssel,7480
1177,Haalderen,Haalderen,779,779,19,6685,Lingewaard,Gelderland,6685
1178,Haalderen,Haalderen,786,786,194,6685,Lingewaard,Gelderland,6685
1179,Haalderen,Haalderen,756,756,92,6685,Lingewaard,Gelderland,6685
1180,Haalderen,Haalderen,782,782,136,6685,Lingewaard,Gelderland,6685
1181,Haalderen,Haalderen,1024,1031,261,6685,Lingewaard,Gelderland,6685
1182,Haarlem,Haarlem,759,759,7,2000,Haarlem,Noord_Holland,2000
1183,Haarlem,Haarlem,1126,1128,346,2000,Haarlem,Noord_Holland,2000
1184,Haarlem,Haarlem,1469,1469,10,2000,Haarlem,Noord_Holland,2000
1185,Haarlem,Haarlem,414,414,31,2000,Haarlem,Noord_Holland,2000
1186,Haarlem,Haarlem,800,774,102,2000,Haarlem,Noord_Holland,2000
1187,Haarlem,Haarlem,780,780,36,2000,Haarlem,Noord_Holland,2000
1188,Haarlem,Haarlem,989,987,231,2000,Haarlem,Noord_Holland,2000
1189,Haarlem,Haarlem,710,698,47,2000,Haarlem,Noord_Holland,2000
1190,Haarlem,Haarlem,1492,1492,27,2000,Haarlem,Noord_Holland,2000
1191,Haarlem,Haarlem,1335,1335,292,2000,Haarlem,Noord_Holland,2000
1192,Haarlem,Haarlem,813,813,78,2000,Haarlem,Noord_Holland,2000
1193,Haarlem,Haarlem,911,907,221,2000,Haarlem,Noord_Holland,2000
1194,Haarlem,Haarlem,1459,1459,30,2000,Haarlem,Noord_Holland,2000
1195,Haarlem,Haarlem,1054,1054,574,2000,Haarlem,Noord_Holland,2000
1196,Haarlem,Haarlem,919,918,495,2000,Haarlem,Noord_Holland,2000
1197,Haarlem,Haarlem,1018,1018,253,2000,Haarlem,Noord_Holland,2000
1198,Haarlem,Haarlem,1409,1409,45,2000,Haarlem,Noord_Holland,2000
1199,Haarlem,Haarlem,995,996,88,2000,Haarlem,Noord_Holland,2000
1200,Haarlem,Haarlem,1316,1316,9,2000,Haarlem,Noord_Holland,2000
1201,Haarlem,Haarlem,756,756,228,2000,Haarlem,Noord_Holland,2000
1202,Haarlem,Haarlem,1372,1374,586,2000,Haarlem,Noord_Holland,2000
1203,Haarlem,Haarlem,687,685,59,2000,Haarlem,Noord_Holland,2000
1204,Haarlem,Haarlem,1084,1079,70,2000,Haarlem,Noord_Holland,2000
1205,Haarlem,Haarlem,1003,1004,304,2000,Haarlem,Noord_Holland,2000
1206,Haarlem,Haarlem,834,834,324,2000,Haarlem,Noord_Holland,2000
1207,Haarlem,Haarlem,1232,1228,128,2000,Haarlem,Noord_Holland,2000
1208,Haarlem,Haarlem,902,874,17,2000,Haarlem,Noord_Holland,2000
1209,Haarlem,Haarlem,1355,1355,84,2000,Haarlem,Noord_Holland,2000
1210,Haarlem,Haarlem,924,929,181,2000,Haarlem,Noord_Holland,2000
1211,Haarlem,Haarlem,957,957,41,2000,Haarlem,Noord_Holland,2000
1212,Haarlem,Haarlem,1466,1466,528,2000,Haarlem,Noord_Holland,2000
1213,Haarlem,Haarlem,1461,1461,341,2000,Haarlem,Noord_Holland,2000
1214,Haarlem,Haarlem,1453,1462,196,2000,Haarlem,Noord_Holland,2000
1215,Haarlem,Haarlem,825,823,82,2000,Haarlem,Noord_Holland,2000
1216,Haarlem,Haarlem,650,653,35,2000,Haarlem,Noord_Holland,2000
1217,Haarlem,Haarlem,1275,1275,300,2000,Haarlem,Noord_Holland,2000
1218,Haarlem,Haarlem,1166,1171,435,2000,Haarlem,Noord_Holland,2000
1219,Halle,Halle,464,464,56,7025,Bronckhorst,Gelderland,7025
1220,Halle,Halle,661,657,118,7025,Bronckhorst,Gelderland,7025
1221,Hallum,Hallum,634,634,145,9074,Ferwerderadiel,Friesland,9074
1222,Halsteren,Halsteren,1018,1022,365,4660,Bergen_Op_Zoom,Noord_Brabant,4660
1223,Hank,Hank,725,725,64,4273,Werkendam,Noord_Brabant,4273
1224,Hardenberg,Hardenberg,786,810,126,7770,Hardenberg,Overijssel,7770
1225,Hardenberg,Hardenberg,903,903,97,7770,Hardenberg,Overijssel,7770
1226,Harderwijk,Harderwijk,750,750,24,3840,Harderwijk,Gelderland,3840
1227,Harderwijk,Harderwijk,796,796,128,3840,Harderwijk,Gelderland,3840
1228,Harderwijk,Harderwijk,717,717,55,3840,Harderwijk,Gelderland,3840
1229,Harderwijk,Harderwijk,740,744,99,3840,Harderwijk,Gelderland,3840
1230,Harderwijk,Harderwijk,1043,1047,217,3840,Harderwijk,Gelderland,3840
1231,Harderwijk,Harderwijk,1189,1189,153,3840,Harderwijk,Gelderland,3840
1232,Harderwijk,Harderwijk,771,771,37,3840,Harderwijk,Gelderland,3840
1233,Harderwijk,Harderwijk,841,841,47,3840,Harderwijk,Gelderland,3840
1234,Harderwijk,Harderwijk,549,549,20,3840,Harderwijk,Gelderland,3840
1235,Harderwijk,Harderwijk,983,990,109,3840,Harderwijk,Gelderland,3840
1236,Harderwijk,Harderwijk,1146,1146,52,3840,Harderwijk,Gelderland,3840
1237,Harderwijk,Harderwijk,1179,1180,192,3840,Harderwijk,Gelderland,3840
1238,Harderwijk,Harderwijk,1103,1109,313,3840,Harderwijk,Gelderland,3840
1239,Harderwijk,Harderwijk,1100,1105,294,3840,Harderwijk,Gelderland,3840
1240,Harderwijk,Harderwijk,1220,1210,376,3840,Harderwijk,Gelderland,3840
1241,Harderwijk,Harderwijk,918,918,140,3840,Harderwijk,Gelderland,3840
1242,Harderwijk,Harderwijk,1158,1171,214,3840,Harderwijk,Gelderland,3840
1243,Harfsen,Harfsen,907,903,170,7217,Lochem,Gelderland,7217
1244,Harkema,Harkema,657,695,101,9280,Achtkarspelen,Friesland,9280
1245,Harkema,Harkema,625,606,183,9280,Achtkarspelen,Friesland,9280
1246,Harkema,Harkema,984,984,123,9280,Achtkarspelen,Friesland,9280
1247,Harkema,Harkema,798,798,50,9280,Achtkarspelen,Friesland,9280
1248,Harkstede,Harkstede,1201,1184,489,9617,Slochteren,Groningen,9617
1249,Harlingen,Harlingen,866,866,24,8860,Harlingen,Friesland,8860
1250,Harlingen,Harlingen,414,414,14,8860,Harlingen,Friesland,8860
1251,Harlingen,Harlingen,1245,1252,476,8860,Harlingen,Friesland,8860
1252,Harlingen,Harlingen,568,568,23,8860,Harlingen,Friesland,8860
1253,Harlingen,Harlingen,1190,1188,446,8860,Harlingen,Friesland,8860
1254,Harlingen,Harlingen,1186,1186,103,8860,Harlingen,Friesland,8860
1255,Harlingen,Harlingen,431,431,20,8860,Harlingen,Friesland,8860
1256,Harlingen,Harlingen,915,915,12,8860,Harlingen,Friesland,8860
1257,Harmelen,Harmelen,1113,1113,199,3480,Woerden,Utrecht,3480
1258,Harskamp,Harskamp,951,951,27,6732,Ede,Gelderland,6732
1259,Harskamp,Harskamp,715,715,93,6732,Ede,Gelderland,6732
1260,Harskamp,Harskamp,564,564,50,6732,Ede,Gelderland,6732
1261,Hasselt,Hasselt,842,842,89,8060,Zwartewaterland,Overijssel,8060
1262,Hasselt,Hasselt,940,942,117,8060,Zwartewaterland,Overijssel,8060
1263,Hattem,Hattem,611,611,42,8050,Hattem,Gelderland,8050
1264,Hattem,Hattem,901,901,59,8050,Hattem,Gelderland,8050
1265,Hattem,Hattem,941,941,75,8050,Hattem,Gelderland,8050
1266,Hattemerbroek,Hattemerbroek,1074,1079,248,8094,Oldebroek,Gelderland,8094
1267,Hattemerbroek,Hattemerbroek,980,980,101,8094,Oldebroek,Gelderland,8094
1268,Hattemerbroek,Hattemerbroek,1086,1083,219,8094,Oldebroek,Gelderland,8094
1269,Haulerwijk,Haulerwijk,831,831,109,8433,Ooststellingwerf,Friesland,8433
1270,Haulerwijk,Haulerwijk,1209,1198,682,8433,Ooststellingwerf,Friesland,8433
1271,Haulerwijk,Haulerwijk,949,949,37,8433,Ooststellingwerf,Friesland,8433
1272,Haulerwijk,Haulerwijk,835,836,103,8433,Ooststellingwerf,Friesland,8433
1273,Haulerwijk,Haulerwijk,345,345,6,8433,Ooststellingwerf,Friesland,8433
1274,Haulerwijk,Haulerwijk,789,789,36,8433,Ooststellingwerf,Friesland,8433
1275,Haulerwijk,Haulerwijk,775,775,76,8433,Ooststellingwerf,Friesland,8433
1276,Hauwert,Hauwert,1141,0,6,1691,Noorder_Koggenland,Noord_Holland,1691
1277,Hazerswoude_Rijndijk,Hazerswoude_Rijndijk,1200,1206,488,2394,Rijnwoude,Zuid_Holland,2394
1278,Heelsum,Heelsum,654,654,35,6866,Renkum,Gelderland,6866
1279,Heelsum,Heelsum,844,844,152,6866,Renkum,Gelderland,6866
1280,Heelweg,Heelweg,914,910,179,7055,Oude_IJsselstreek,Gelderland,7055
1281,Heelweg,Heelweg,1247,1242,631,7055,Oude_IJsselstreek,Gelderland,7055
1282,Heelweg,Heelweg,738,721,20,7055,Oude_IJsselstreek,Gelderland,7055
1283,Heelweg,Heelweg,1027,1018,282,7055,Oude_IJsselstreek,Gelderland,7055
1284,Heemskerk,Heemskerk,1180,1178,262,1960,Heemskerk,Noord_Holland,1960
1285,Heemskerk,Heemskerk,1306,1305,414,1960,Heemskerk,Noord_Holland,1960
1286,Heemstede,Heemstede,957,959,152,2100,Heemstede,Noord_Holland,2100
1287,Heerde,Heerde,751,751,31,8180,Heerde,Gelderland,8180
1288,Heerde,Heerde,686,686,88,8180,Heerde,Gelderland,8180
1289,Heerde,Heerde,894,894,184,8180,Heerde,Gelderland,8180
1290,Heerde,Heerde,856,856,68,8180,Heerde,Gelderland,8180
1291,Heerde,Heerde,802,802,75,8180,Heerde,Gelderland,8180
1292,Heerde,Heerde,933,936,242,8180,Heerde,Gelderland,8180
1293,Heerde,Heerde,698,698,57,8180,Heerde,Gelderland,8180
1294,Heerde,Heerde,653,653,20,8180,Heerde,Gelderland,8180
1295,Heerde,Heerde,836,836,57,8180,Heerde,Gelderland,8180
1296,Heerenveen,Heerenveen,733,739,106,8440,Heerenveen,Friesland,8440
1297,Heerenveen,Heerenveen,452,455,122,8440,Heerenveen,Friesland,8440
1298,Heerenveen,Heerenveen,1197,1203,213,8440,Heerenveen,Friesland,8440
1299,Heerenveen,Heerenveen,1036,1036,184,8440,Heerenveen,Friesland,8440
1300,Heerenveen,Heerenveen,886,883,435,8440,Heerenveen,Friesland,8440
1301,Heerenveen,Heerenveen,1202,1208,404,8440,Heerenveen,Friesland,8440
1302,Heerenveen,Heerenveen,714,692,134,8440,Heerenveen,Friesland,8440
1303,Heerenveen,Heerenveen,1057,1057,113,8440,Heerenveen,Friesland,8440
1304,Heerenveen,Heerenveen,1076,1071,547,8440,Heerenveen,Friesland,8440
1305,Heerenveen,Heerenveen,503,503,83,8440,Heerenveen,Friesland,8440
1306,Heerenveen,Heerenveen,492,509,37,8440,Heerenveen,Friesland,8440
1307,Heerenveen,Heerenveen,1427,1422,969,8440,Heerenveen,Friesland,8440
1308,Heerenveen,Heerenveen,901,886,15,8440,Heerenveen,Friesland,8440
1309,Heerenveen,Heerenveen,1073,1073,209,8440,Heerenveen,Friesland,8440
1310,Heerenveen,Heerenveen,814,811,291,8440,Heerenveen,Friesland,8440
1311,Heerhugowaard,Heerhugowaard,411,425,24,1700,Heerhugowaard,Noord_Holland,1700
1312,Heerhugowaard,Heerhugowaard,1258,1265,452,1700,Heerhugowaard,Noord_Holland,1700
1313,Heerhugowaard,Heerhugowaard,504,504,16,1700,Heerhugowaard,Noord_Holland,1700
1314,Heerhugowaard,Heerhugowaard,999,960,168,1700,Heerhugowaard,Noord_Holland,1700
1315,Heerhugowaard,Heerhugowaard,1598,1586,958,1700,Heerhugowaard,Noord_Holland,1700
1316,Heerhugowaard,Heerhugowaard,751,753,86,1700,Heerhugowaard,Noord_Holland,1700
1317,Heerhugowaard,Heerhugowaard,622,622,25,1700,Heerhugowaard,Noord_Holland,1700
1318,Heerhugowaard,Heerhugowaard,692,692,6,1700,Heerhugowaard,Noord_Holland,1700
1319,Heerhugowaard,Heerhugowaard,1243,1221,225,1700,Heerhugowaard,Noord_Holland,1700
1320,Heerhugowaard,Heerhugowaard,552,0,8,1700,Heerhugowaard,Noord_Holland,1700
1321,Heerhugowaard,Heerhugowaard,683,683,9,1700,Heerhugowaard,Noord_Holland,1700
1322,Heerhugowaard,Heerhugowaard,797,797,45,1700,Heerhugowaard,Noord_Holland,1700
1323,Heerhugowaard,Heerhugowaard,661,575,23,1700,Heerhugowaard,Noord_Holland,1700
1324,Heerhugowaard,Heerhugowaard,948,954,229,1700,Heerhugowaard,Noord_Holland,1700
1325,Heerhugowaard,Heerhugowaard,1083,1083,115,1700,Heerhugowaard,Noord_Holland,1700
1326,Heerhugowaard,Heerhugowaard,854,844,46,1700,Heerhugowaard,Noord_Holland,1700
1327,Heerhugowaard,Heerhugowaard,727,585,57,1700,Heerhugowaard,Noord_Holland,1700
1328,Heerhugowaard,Heerhugowaard,455,455,21,1700,Heerhugowaard,Noord_Holland,1700
1329,Heerhugowaard,Heerhugowaard,673,673,7,1700,Heerhugowaard,Noord_Holland,1700
1330,Heerhugowaard,Heerhugowaard,1366,1368,567,1700,Heerhugowaard,Noord_Holland,1700
1331,Heerhugowaard,Heerhugowaard,634,634,18,1700,Heerhugowaard,Noord_Holland,1700
1332,Heerhugowaard,Heerhugowaard,490,490,35,1700,Heerhugowaard,Noord_Holland,1700
1333,Heerhugowaard,Heerhugowaard,1000,1000,283,1700,Heerhugowaard,Noord_Holland,1700
1334,Heerhugowaard,Heerhugowaard,588,588,18,1700,Heerhugowaard,Noord_Holland,1700
1335,Heerhugowaard,Heerhugowaard,1047,1050,154,1700,Heerhugowaard,Noord_Holland,1700
1336,Heerhugowaard,Heerhugowaard,633,622,22,1700,Heerhugowaard,Noord_Holland,1700
1337,Heerhugowaard,Heerhugowaard,1132,1131,174,1700,Heerhugowaard,Noord_Holland,1700
1338,Heerhugowaard,Heerhugowaard,580,587,18,1700,Heerhugowaard,Noord_Holland,1700
1339,Heerhugowaard,Heerhugowaard,1083,1083,158,1700,Heerhugowaard,Noord_Holland,1700
1340,Heerhugowaard,Heerhugowaard,1196,1196,266,1700,Heerhugowaard,Noord_Holland,1700
1341,Heerhugowaard,Heerhugowaard,876,876,137,1700,Heerhugowaard,Noord_Holland,1700
1342,Heerhugowaard,Heerhugowaard,903,826,53,1700,Heerhugowaard,Noord_Holland,1700
1343,Heerhugowaard,Heerhugowaard,522,522,8,1700,Heerhugowaard,Noord_Holland,1700
1344,Heerhugowaard,Heerhugowaard,878,878,8,1700,Heerhugowaard,Noord_Holland,1700
1345,Heerhugowaard,Heerhugowaard,1111,1108,267,1700,Heerhugowaard,Noord_Holland,1700
1346,Heerhugowaard,Heerhugowaard,1327,1327,20,1700,Heerhugowaard,Noord_Holland,1700
1347,Heerhugowaard,Heerhugowaard,906,904,184,1700,Heerhugowaard,Noord_Holland,1700
1348,Heerjansdam,Heerjansdam,596,596,43,2995,Zwijndrecht,Zuid_Holland,2995
1349,Heerlen,Heerlen,993,998,577,6400,Heerlen,Limburg,6400
1350,Heerlen,Heerlen,996,1025,94,6400,Heerlen,Limburg,6400
1351,Heerlen,Heerlen,757,770,303,6400,Heerlen,Limburg,6400
1352,Heerlen,Heerlen,976,976,192,6400,Heerlen,Limburg,6400
1353,Heerlen,Heerlen,1062,1062,245,6400,Heerlen,Limburg,6400
1354,Heerlen,Heerlen,1261,1254,518,6400,Heerlen,Limburg,6400
